With Spaces No Crossing:                             
                                
 а б в г д е ж з и й к л м н о п р с т у ф х ц ч ш щ ы ь э ю я 
г 0,0016 7E-05 0,00012 8E-05 0,00138 0,00042 0 3E-05 0,00118 0 0,00017 0,00173 6E-05 0,00051 0,0093 0,0001 0,00129 0,00014 6E-05 0,00068 1E-05 1E-05 0 4E-05 2E-05 0 0 0 1E-05 0 1E-05 
д 0,00486 0,00012 0,00102 8E-05 8E-05 0,0048 0,00019 0,0001 0,00312 0 0,00049 0,00097 0,00015 0,00271 0,00398 0,00022 0,00122 0,0007 0,00025 0,00193 3E-05 8E-05 0,00026 0,00011 6E-05 0 0,00088 0,0006 7E-05 4E-05 0,00038 
е 0,00051 0,00209 0,00381 0,00446 0,00436 0,00162 0,00122 0,00196 0,00147 0,00241 0,00293 0,00734 0,00572 0,01012 0,00165 0,00345 0,00785 0,00792 0,00705 0,00076 0,00011 0,00065 0,00052 0,0018 0,00079 0,0008 0 0 0,00036 0,00013 0,00033 
ж 0,00109 4E-05 2E-05 1E-05 0,00099 0,00364 1E-05 0 0,00167 0 8E-05 1E-05 4E-05 0,00114 0,00011 1E-05 2E-05 2E-05 2E-05 0,00021 0 0 0 1E-05 0 0 0 7E-05 1E-05 0 0 
з 0,00452 0,0003 0,00118 0,00047 0,00107 0,00043 7E-05 9E-05 0,00046 0 0,00031 0,00039 0,00061 0,00197 0,00097 0,00017 0,00044 0,00018 0,00011 0,00058 1E-05 0 2E-05 5E-05 2E-05 0 0,00051 0,00012 4E-05 1E-05 0,00021 
и 0,00072 0,00164 0,0048 0,00119 0,00255 0,00334 0,00054 0,00355 0,0023 0,0019 0,00449 0,0048 0,00435 0,00567 0,00178 0,00263 0,00164 0,00534 0,00771 0,00049 0,00027 0,00252 0,00062 0,00195 0,00065 0,00035 0 0 0,00029 0,00035 0,00195 
й 0,00023 0,00046 0,00087 0,00037 0,00066 0,00012 0,00024 0,00022 0,00069 0 0,00113 0,00027 0,00059 0,00126 0,0006 0,00115 0,00046 0,00174 0,00078 0,00021 0,00016 0,0001 0,00025 0,00038 0,00032 1E-05 0 0 0,00011 2E-05 9E-05 
к 0,00787 0,00029 0,00085 0,0001 0,00017 0,00129 0,00021 0,0001 0,00603 0 0,00029 0,00092 0,00023 1 0,01106 0,00047 0,00204 0,00071 0,00083 0,0019 2E-05 4E-05 3E-05 0,00028 5E-05 0 0 0 0,00012 2E-05 7E-05 
л 0,00479 0,00022 0,00094 0,00024 0,00027 0,00523 0,00027 0,00013 0,00788 0 0,00063 0,00068 0,00018 0,00111 0,00699 0,00043 9E-05 0,00159 0,00033 0,00188 4E-05 3E-05 2E-05 0,00027 4E-05 2E-05 0,00108 0,00537 6E-05 0,0011 0,00231 
м 0,00353 0,00044 0,00098 0,00035 0,00042 5 0,00012 0,00024 0,0044 0 0,00088 0,00038 0,00048 0,00225 0,00517 0,00115 0,0003 0,00122 0,00042 0,0024 7E-05 7E-05 6E-05 0,00041 6E-05 1E-05 0,00162 8E-05 0,00016 2E-05 0,00073 
н 0,01122 0,00024 0,00043 0,00044 0,00082 0,00966 3E-05 0,00014 0,00897 0 0,0005 8E-05 0,00014 0,00452 0,01323 0,00044 0,00017 0,00111 0,0012 0,0028 6E-05 5E-05 0,00049 0,00023 6E-05 9E-05 0,00584 0,00098 5E-05 0,00014 0,0013 
о 0,00027 0,00625 0,01122 0,00659 0,00715 0,00331 0,00217 0,00219 0,00215 0,00544 0,00419 0,00681 0,00784 0,00759 0,0017 0,00418 0,00778 0,00985 0,00875 0,0007 0,00031 0,00063 0,00025 0,0026 0,0006 0,00038 0 0 0,00046 0,0003 0,00118 
п 0,00183 1E-05 2E-05 1E-05 1E-05 0,00278 0 0 0,00174 0 0,0002 0,00136 1E-05 0,00019 0,01005 6E-05 0,00685 6E-05 8E-05 0,00137 0 0 3E-05 3E-05 1E-05 0 0,00039 5E-05 0 0 0,00025 
р 0,00822 0,00032 0,00056 0,00024 0,00042 0,00747 0,00043 7E-05 0,00504 0 0,00037 8E-05 0,00049 0,00121 0,00822 0,00051 9E-05 0,00079 0,00109 0,00296 3E-05 0,00033 5E-05 0,00013 0,00026 3E-05 0,00193 0,00055 6E-05 0,00023 0,00125 
с 0,0022 0,00021 0,00248 0,00011 0,00025 0,00371 5E-05 6E-05 0,00158 0 0,00509 0,00353 0,0009 0,00162 0,00351 0,00207 0,00044 0,00103 0,01424 0,0014 7E-05 0,00025 9E-05 0,00043 0,00014 1E-05 0,00043 0,00265 0,00022 0,00022 0,00435 
т 0,00837 0,00032 0,00387 0,00016 0,00046 0,00619 0,00013 0,00017 0,00521 0 0,00116 0,00048 0,0004 0,00211 0,01577 0,00081 0,00376 0,00271 0,0005 0,00194 5E-05 7E-05 6E-05 0,00031 5E-05 5E-05 0,00195 0,00563 0,0002 5E-05 0,00088 
у 0,00023 0,00131 0,0013 0,0013 0,00254 0,00041 0,00146 0,00041 0,00064 0,0001 0,00131 0,00112 0,00121 0,0015 0,00042 0,00139 0,00085 0,00229 0,0022 0,00014 6E-05 0,00051 4E-05 0,00138 0,00088 0,00052 0 0 0,00012 0,0014 0,00015 
ф 0,00037 0 0 0 0 0,0002 0 0 0,00039 0 0 0,00021 0 1E-05 0,00033 0 0,00015 5E-05 1E-05 0,00013 3E-05 0 0 0 2E-05 0 3E-05 0 0 0 0 
х 0,00102 0,00018 0,00077 0,0002 0,00025 0,00014 7E-05 0,00012 0,00063 0 0,00045 0,00021 0,00029 0,00055 0,00224 0,00063 0,00039 0,00063 0,00033 0,00035 4E-05 4E-05 3E-05 0,00012 7E-05 0 0 2E-05 8E-05 1E-05 4E-05 
ц 0,00075 1E-05 0,00013 1E-05 2E-05 0,00107 0 1E-05 0,00056 0 5E-05 0 5E-05 4E-05 0,00021 5E-05 1E-05 4E-05 2E-05 0,00015 0 0 0 1E-05 0 0 0,00027 0 1E-05 0 1E-05 
ч 0,00209 0 2E-05 1E-05 0 0,00394 0 0 0,00194 0 0,00027 5E-05 1E-05 0,0013 7E-05 0 6E-05 1E-05 0,00313 0,00056 0 0 0 0 0,0001 0 0 0,00035 0 0 0 
ш 0,00094 1E-05 7E-05 0 0 0,00197 0 0 0,00181 0 0,00042 0,00045 2E-05 0,00037 0,00017 7E-05 1E-05 1E-05 0,00028 0,00022 0 1E-05 0 0 0 0 0 0,00051 0 0 0 
щ 0,00048 0 0 0 0 2 0 0 0,00105 0 0 0 0 0,0002 0 0 1E-05 0 0 0,00016 0 0 0 0 0 0 0 4E-05 0 0 0 
ы 0,0001 0,00046 0,00189 0,00021 0,00034 0,00208 5E-05 0,00023 0,00053 0,00258 0,00055 0,00176 0,00218 0,00075 0,00039 0,00072 0,00042 0,00151 0,00114 0,00021 1E-05 0,00193 3E-05 0,00042 0,00052 2E-05 0 0 8E-05 0 0,0001 
ь 0,00014 0,00075 0,00112 0,0002 0,00043 0,00072 7E-05 0,00045 0,00081 0 0,00177 0,00016 0,00067 0,00293 0,00066 0,00094 0,00021 0,0019 0,00059 0,00023 0,0001 7E-05 0,00013 0,00042 0,00055 2E-05 0 0 0,00018 0,00062 0,0005 
э 0 0 1E-05 6E-05 5E-05 0 0 0 0 9E-05 0,00016 6E-05 7E-05 8E-05 0 6E-05 0,00018 3E-05 0,00268 0 1E-05 2E-05 0 0 6E-05 0 0 0 0 0 0 
ю 8E-05 0,00032 0,00026 0,00012 0,00056 5E-05 0,00011 0,00012 0,00022 8E-05 0,00029 7E-05 0,00019 0,00028 0,00017 0,00035 0,00015 0,00043 0,00118 5E-05 2E-05 5E-05 3E-05 0,00031 3E-05 0,00068 0 0 5E-05 3E-05 7E-05 
я 0,00019 0,00041 0,00178 0,00041 0,00089 0,00053 0,00029 0,00068 0,0008 3E-05 0,00114 0,00079 0,00105 0,00209 0,00071 0,00125 0,00045 0,00173 0,00217 0,00027 5E-05 0,0004 8E-05 0,00045 7E-05 0,00041 0 0 0,00017 0,00022 0,00021 
