
With Spaces: 

Symbol->[ба, 1065] Frequency-> 0,00073
Symbol->[сс, 1047] Frequency-> 0,00072
Symbol->[уш, 1040] Frequency-> 0,00072
Symbol->[аш, 1031] Frequency-> 0,00071
Symbol->[ай, 1025] Frequency-> 0,00071
Symbol->[кл, 1022] Frequency-> 0,0007
Symbol->[ыт, 1018] Frequency-> 0,0007
Symbol->[дв, 1010] Frequency-> 0,00069
Symbol->[тя, 996] Frequency-> 0,00069
Symbol->[см, 984] Frequency-> 0,00068
Symbol->[ещ, 978] Frequency-> 0,00067
Symbol->[иб, 956] Frequency-> 0,00066
Symbol->[ян, 946] Frequency-> 0,00065
Symbol->[уп, 940] Frequency-> 0,00065
Symbol->[ца, 912] Frequency-> 0,00063
Symbol->[нс, 908] Frequency-> 0,00062
Symbol->[ву, 905] Frequency-> 0,00062
Symbol->[ук, 894] Frequency-> 0,00062
Symbol->[ур, 881] Frequency-> 0,00061
Symbol->[еш, 851] Frequency-> 0,00059
Symbol->[йс, 843] Frequency-> 0,00058
Symbol->[рс, 841] Frequency-> 0,00058
Symbol->[иг, 835] Frequency-> 0,00057
Symbol->[ям, 835] Frequency-> 0,00057
Symbol->[ющ, 835] Frequency-> 0,00057
Symbol->[тк, 830] Frequency-> 0,00057
Symbol->[нд, 821] Frequency-> 0,00056
Symbol->[гу, 799] Frequency-> 0,00055
Symbol->[лн, 797] Frequency-> 0,00055
Symbol->[ун, 793] Frequency-> 0,00055
Symbol->[ув, 790] Frequency-> 0,00054
Symbol->[лл, 779] Frequency-> 0,00054
Symbol->[мя, 770] Frequency-> 0,00053
Symbol->[ью, 759] Frequency-> 0,00052
Symbol->[ял, 751] Frequency-> 0,00052
Symbol->[ ц, 748] Frequency-> 0,00051
Symbol->[дь, 739] Frequency-> 0,00051
Symbol->[йн, 735] Frequency-> 0,00051
Symbol->[яс, 732] Frequency-> 0,0005
Symbol->[иц, 697] Frequency-> 0,00048
Symbol->[чу, 691] Frequency-> 0,00048
Symbol->[кт, 690] Frequency-> 0,00047
Symbol->[зм, 689] Frequency-> 0,00047
Symbol->[рь, 681] Frequency-> 0,00047
Symbol->[иш, 670] Frequency-> 0,00046
Symbol->[дс, 669] Frequency-> 0,00046
Symbol->[зу, 667] Frequency-> 0,00046
Symbol->[ци, 659] Frequency-> 0,00045
Symbol->[вз, 639] Frequency-> 0,00044
Symbol->[ущ, 633] Frequency-> 0,00044
Symbol->[ьш, 626] Frequency-> 0,00043
Symbol->[зы, 623] Frequency-> 0,00043
Symbol->[кн, 622] Frequency-> 0,00043
Symbol->[шь, 622] Frequency-> 0,00043
Symbol->[ех, 613] Frequency-> 0,00042
Symbol->[ыш, 602] Frequency-> 0,00041
Symbol->[ош, 599] Frequency-> 0,00041
Symbol->[ща, 593] Frequency-> 0,00041
Symbol->[ух, 592] Frequency-> 0,00041
Symbol->[яд, 590] Frequency-> 0,00041
Symbol->[нц, 588] Frequency-> 0,0004
Symbol->[рв, 588] Frequency-> 0,0004
Symbol->[ох, 582] Frequency-> 0,0004
Symbol->[бн, 570] Frequency-> 0,00039
Symbol->[ец, 564] Frequency-> 0,00039
Symbol->[шл, 557] Frequency-> 0,00038
Symbol->[рм, 554] Frequency-> 0,00038
Symbol->[яв, 550] Frequency-> 0,00038
Symbol->[б , 544] Frequency-> 0,00037
Symbol->[лв, 542] Frequency-> 0,00037
Symbol->[юд, 535] Frequency-> 0,00037
Symbol->[сы, 534] Frequency-> 0,00037
Symbol->[ьб, 534] Frequency-> 0,00037
Symbol->[рж, 527] Frequency-> 0,00036
Symbol->[рп, 526] Frequency-> 0,00036
Symbol->[кв, 523] Frequency-> 0,00036
Symbol->[ья, 522] Frequency-> 0,00036
Symbol->[вя, 518] Frequency-> 0,00036
Symbol->[зг, 513] Frequency-> 0,00035
Symbol->[гн, 509] Frequency-> 0,00035
Symbol->[шк, 505] Frequency-> 0,00035
Symbol->[ге, 503] Frequency-> 0,00035
Symbol->[зи, 498] Frequency-> 0,00034
Symbol->[ящ, 495] Frequency-> 0,00034
Symbol->[зе, 495] Frequency-> 0,00034
Symbol->[иа, 491] Frequency-> 0,00034
Symbol->[дк, 483] Frequency-> 0,00033
Symbol->[ео, 481] Frequency-> 0,00033
Symbol->[ц , 481] Frequency-> 0,00033
Symbol->[пы, 476] Frequency-> 0,00033
Symbol->[ье, 476] Frequency-> 0,00033
Symbol->[зр, 475] Frequency-> 0,00033
Symbol->[фи, 469] Frequency-> 0,00032
Symbol->[сч, 466] Frequency-> 0,00032
Symbol->[бя, 462] Frequency-> 0,00032
Symbol->[рд, 461] Frequency-> 0,00032
Symbol->[дя, 460] Frequency-> 0,00032
Symbol->[ср, 458] Frequency-> 0,00032
Symbol->[фа, 456] Frequency-> 0,00031
Symbol->[ощ, 455] Frequency-> 0,00031
Symbol->[шн, 450] Frequency-> 0,00031
Symbol->[ио, 447] Frequency-> 0,00031
Symbol->[нг, 445] Frequency-> 0,00031
Symbol->[лк, 443] Frequency-> 0,0003
Symbol->[тл, 436] Frequency-> 0,0003
Symbol->[чь, 432] Frequency-> 0,0003
Symbol->[як, 429] Frequency-> 0,0003
Symbol->[иж, 428] Frequency-> 0,00029
Symbol->[зл, 425] Frequency-> 0,00029
Symbol->[ип, 421] Frequency-> 0,00029
Symbol->[ищ, 414] Frequency-> 0,00028
Symbol->[хв, 410] Frequency-> 0,00028
Symbol->[йт, 401] Frequency-> 0,00028
Symbol->[ию, 401] Frequency-> 0,00028
Symbol->[нк, 396] Frequency-> 0,00027
Symbol->[фо, 396] Frequency-> 0,00027
Symbol->[рх, 395] Frequency-> 0,00027
Symbol->[яз, 386] Frequency-> 0,00027
Symbol->[ыр, 382] Frequency-> 0,00026
Symbol->[вт, 382] Frequency-> 0,00026
Symbol->[вп, 380] Frequency-> 0,00026
Symbol->[ях, 380] Frequency-> 0,00026
Symbol->[аи, 379] Frequency-> 0,00026
Symbol->[уе, 378] Frequency-> 0,00026
Symbol->[вд, 375] Frequency-> 0,00026
Symbol->[рк, 375] Frequency-> 0,00026
Symbol->[ыч, 372] Frequency-> 0,00026
Symbol->[яе, 368] Frequency-> 0,00025
Symbol->[бс, 365] Frequency-> 0,00025
Symbol->[ащ, 357] Frequency-> 0,00025
Symbol->[рб, 353] Frequency-> 0,00024
Symbol->[уз, 352] Frequency-> 0,00024
Symbol->[ою, 346] Frequency-> 0,00024
Symbol->[цы, 337] Frequency-> 0,00023
Symbol->[шт, 336] Frequency-> 0,00023
Symbol->[вк, 335] Frequency-> 0,00023
Symbol->[ац, 332] Frequency-> 0,00023
Symbol->[ьм, 329] Frequency-> 0,00023
Symbol->[ыб, 314] Frequency-> 0,00022
Symbol->[чк, 313] Frequency-> 0,00022
Symbol->[дц, 311] Frequency-> 0,00021
Symbol->[рш, 309] Frequency-> 0,00021
Symbol->[лж, 308] Frequency-> 0,00021
Symbol->[пя, 307] Frequency-> 0,00021
Symbol->[хи, 304] Frequency-> 0,00021
Symbol->[оо, 302] Frequency-> 0,00021
Symbol->[юб, 298] Frequency-> 0,00021
Symbol->[еи, 297] Frequency-> 0,0002
Symbol->[мл, 296] Frequency-> 0,0002
Symbol->[еа, 296] Frequency-> 0,0002
Symbol->[сх, 294] Frequency-> 0,0002
Symbol->[аф, 294] Frequency-> 0,0002
Symbol->[бщ, 291] Frequency-> 0,0002
Symbol->[ху, 287] Frequency-> 0,0002
Symbol->[зб, 287] Frequency-> 0,0002
Symbol->[рю, 279] Frequency-> 0,00019
Symbol->[бб, 277] Frequency-> 0,00019
Symbol->[йш, 274] Frequency-> 0,00019
Symbol->[рг, 270] Frequency-> 0,00019
Symbol->[шу, 269] Frequency-> 0,00019
Symbol->[ж , 267] Frequency-> 0,00018
Symbol->[сю, 265] Frequency-> 0,00018
Symbol->[яю, 263] Frequency-> 0,00018
Symbol->[жу, 257] Frequency-> 0,00018
Symbol->[фл, 256] Frequency-> 0,00018
Symbol->[хр, 254] Frequency-> 0,00017
Symbol->[фе, 245] Frequency-> 0,00017
Symbol->[зя, 244] Frequency-> 0,00017
Symbol->[оф, 241] Frequency-> 0,00017
Symbol->[ык, 240] Frequency-> 0,00017
Symbol->[щн, 238] Frequency-> 0,00016
Symbol->[юч, 237] Frequency-> 0,00016
Symbol->[мс, 236] Frequency-> 0,00016
Symbol->[бь, 234] Frequency-> 0,00016
Symbol->[яж, 233] Frequency-> 0,00016
Symbol->[цо, 230] Frequency-> 0,00016
Symbol->[пк, 229] Frequency-> 0,00016
Symbol->[дж, 226] Frequency-> 0,00016
Symbol->[пн, 226] Frequency-> 0,00016
Symbol->[дт, 221] Frequency-> 0,00015
Symbol->[хн, 220] Frequency-> 0,00015
Symbol->[эр, 218] Frequency-> 0,00015
Symbol->[мп, 218] Frequency-> 0,00015
Symbol->[оц, 214] Frequency-> 0,00015
Symbol->[нч, 209] Frequency-> 0,00014
Symbol->[кс, 209] Frequency-> 0,00014
Symbol->[сэ, 205] Frequency-> 0,00014
Symbol->[еу, 205] Frequency-> 0,00014
Symbol->[шо, 204] Frequency-> 0,00014
Symbol->[ьз, 203] Frequency-> 0,00014
Symbol->[ ю, 199] Frequency-> 0,00014
Symbol->[вм, 198] Frequency-> 0,00014
Symbol->[лг, 197] Frequency-> 0,00014
Symbol->[щу, 196] Frequency-> 0,00013
Symbol->[яр, 191] Frequency-> 0,00013
Symbol->[фр, 190] Frequency-> 0,00013
Symbol->[эк, 190] Frequency-> 0,00013
Symbol->[тд, 189] Frequency-> 0,00013
Symbol->[йц, 187] Frequency-> 0,00013
Symbol->[яч, 187] Frequency-> 0,00013
Symbol->[юс, 186] Frequency-> 0,00013
Symbol->[яг, 182] Frequency-> 0,00013
Symbol->[ея, 182] Frequency-> 0,00013
Symbol->[ын, 182] Frequency-> 0,00013
Symbol->[сд, 180] Frequency-> 0,00012
Symbol->[цу, 177] Frequency-> 0,00012
Symbol->[вь, 174] Frequency-> 0,00012
Symbol->[п , 174] Frequency-> 0,00012
Symbol->[яя, 170] Frequency-> 0,00012
Symbol->[йд, 169] Frequency-> 0,00012
Symbol->[лд, 166] Frequency-> 0,00011
Symbol->[ню, 166] Frequency-> 0,00011
Symbol->[лт, 166] Frequency-> 0,00011
Symbol->[зк, 165] Frequency-> 0,00011
Symbol->[сш, 165] Frequency-> 0,00011
Symbol->[фу, 164] Frequency-> 0,00011
Symbol->[мк, 156] Frequency-> 0,00011
Symbol->[иф, 154] Frequency-> 0,00011
Symbol->[ею, 152] Frequency-> 0,0001
Symbol->[ыд, 150] Frequency-> 0,0001
Symbol->[зь, 149] Frequency-> 0,0001
Symbol->[тт, 147] Frequency-> 0,0001
Symbol->[тп, 146] Frequency-> 0,0001
Symbol->[ып, 146] Frequency-> 0,0001
Symbol->[тч, 145] Frequency-> 0,0001
Symbol->[гк, 144] Frequency-> 0,0001
Symbol->[оу, 143] Frequency-> 0,0001
Symbol->[бк, 142] Frequency-> 0,0001
Symbol->[рч, 137] Frequency-> 9E-05
Symbol->[тм, 133] Frequency-> 9E-05
Symbol->[йч, 131] Frequency-> 9E-05
Symbol->[йк, 131] Frequency-> 9E-05
Symbol->[ьц, 129] Frequency-> 9E-05
Symbol->[ьт, 128] Frequency-> 9E-05
Symbol->[ч , 128] Frequency-> 9E-05
Symbol->[сб, 127] Frequency-> 9E-05
Symbol->[кж, 126] Frequency-> 9E-05
Symbol->[уй, 126] Frequency-> 9E-05
Symbol->[чш, 122] Frequency-> 8E-05
Symbol->[ау, 122] Frequency-> 8E-05
Symbol->[дп, 122] Frequency-> 8E-05
Symbol->[мб, 122] Frequency-> 8E-05
Symbol->[дм, 120] Frequency-> 8E-05
Symbol->[ьи, 119] Frequency-> 8E-05
Symbol->[мг, 118] Frequency-> 8E-05
Symbol->[жо, 116] Frequency-> 8E-05
Symbol->[нщ, 115] Frequency-> 8E-05
Symbol->[оэ, 114] Frequency-> 8E-05
Symbol->[эй, 113] Frequency-> 8E-05
Symbol->[нр, 111] Frequency-> 8E-05
Symbol->[хт, 110] Frequency-> 8E-05
Symbol->[юм, 110] Frequency-> 8E-05
Symbol->[ыг, 108] Frequency-> 7E-05
Symbol->[ьд, 108] Frequency-> 7E-05
Symbol->[дч, 107] Frequency-> 7E-05
Symbol->[ыз, 105] Frequency-> 7E-05
Symbol->[хл, 103] Frequency-> 7E-05
Symbol->[хе, 101] Frequency-> 7E-05
Symbol->[сц, 101] Frequency-> 7E-05
Symbol->[бх, 101] Frequency-> 7E-05
Symbol->[уя, 100] Frequency-> 7E-05
Symbol->[юп, 100] Frequency-> 7E-05
Symbol->[юй, 98] Frequency-> 7E-05
Symbol->[пт, 98] Frequency-> 7E-05
Symbol->[мь, 98] Frequency-> 7E-05
Symbol->[йо, 98] Frequency-> 7E-05
Symbol->[ш , 96] Frequency-> 7E-05
Symbol->[цв, 96] Frequency-> 7E-05
Symbol->[лч, 95] Frequency-> 7E-05
Symbol->[ щ, 95] Frequency-> 7E-05
Symbol->[эн, 93] Frequency-> 6E-05
Symbol->[мр, 93] Frequency-> 6E-05
Symbol->[юн, 92] Frequency-> 6E-05
Symbol->[рр, 90] Frequency-> 6E-05
Symbol->[рл, 90] Frequency-> 6E-05
Symbol->[дх, 90] Frequency-> 6E-05
Symbol->[вв, 86] Frequency-> 6E-05
Symbol->[яп, 86] Frequency-> 6E-05
Symbol->[шв, 85] Frequency-> 6E-05
Symbol->[уи, 85] Frequency-> 6E-05
Symbol->[уа, 85] Frequency-> 6E-05
Symbol->[дб, 84] Frequency-> 6E-05
Symbol->[зз, 82] Frequency-> 6E-05
Symbol->[жк, 82] Frequency-> 6E-05
Symbol->[шп, 81] Frequency-> 6E-05
Symbol->[жь, 80] Frequency-> 6E-05
Symbol->[эм, 78] Frequency-> 5E-05
Symbol->[йм, 78] Frequency-> 5E-05
Symbol->[мв, 78] Frequency-> 5E-05
Symbol->[юр, 75] Frequency-> 5E-05
Symbol->[мт, 75] Frequency-> 5E-05
Symbol->[эл, 74] Frequency-> 5E-05
Symbol->[чо, 73] Frequency-> 5E-05
Symbol->[хс, 71] Frequency-> 5E-05
Symbol->[тэ, 69] Frequency-> 5E-05
Symbol->[юк, 68] Frequency-> 5E-05
Symbol->[эш, 68] Frequency-> 5E-05
Symbol->[дш, 67] Frequency-> 5E-05
Symbol->[чр, 67] Frequency-> 5E-05
Symbol->[юж, 67] Frequency-> 5E-05
Symbol->[оа, 67] Frequency-> 5E-05
Symbol->[эп, 67] Frequency-> 5E-05
Symbol->[мч, 66] Frequency-> 5E-05
Symbol->[эг, 66] Frequency-> 5E-05
Symbol->[лб, 65] Frequency-> 4E-05
Symbol->[рц, 63] Frequency-> 4E-05
Symbol->[пп, 63] Frequency-> 4E-05
Symbol->[дд, 62] Frequency-> 4E-05
Symbol->[тю, 61] Frequency-> 4E-05
Symbol->[тщ, 61] Frequency-> 4E-05
Symbol->[зж, 61] Frequency-> 4E-05
Symbol->[гг, 61] Frequency-> 4E-05
Symbol->[эд, 60] Frequency-> 4E-05
Symbol->[рз, 60] Frequency-> 4E-05
Symbol->[ьф, 59] Frequency-> 4E-05
Symbol->[мм, 58] Frequency-> 4E-05
Symbol->[мэ, 58] Frequency-> 4E-05
Symbol->[пь, 58] Frequency-> 4E-05
Symbol->[вч, 56] Frequency-> 4E-05
Symbol->[фс, 56] Frequency-> 4E-05
Symbol->[чл, 55] Frequency-> 4E-05
Symbol->[нз, 54] Frequency-> 4E-05
Symbol->[ао, 53] Frequency-> 4E-05
Symbol->[яц, 53] Frequency-> 4E-05
Symbol->[сф, 52] Frequency-> 4E-05
Symbol->[бв, 52] Frequency-> 4E-05
Symbol->[пс, 51] Frequency-> 4E-05
Symbol->[дэ, 50] Frequency-> 3E-05
Symbol->[бц, 50] Frequency-> 3E-05
Symbol->[ьг, 49] Frequency-> 3E-05
Symbol->[тб, 48] Frequency-> 3E-05
Symbol->[дю, 48] Frequency-> 3E-05
Symbol->[ф , 47] Frequency-> 3E-05
Symbol->[ьч, 47] Frequency-> 3E-05
Symbol->[рэ, 47] Frequency-> 3E-05
Symbol->[цк, 46] Frequency-> 3E-05
Symbol->[нл, 46] Frequency-> 3E-05
Symbol->[щь, 46] Frequency-> 3E-05
Symbol->[бш, 46] Frequency-> 3E-05
Symbol->[тц, 46] Frequency-> 3E-05
Symbol->[нш, 45] Frequency-> 3E-05
Symbol->[мц, 44] Frequency-> 3E-05
Symbol->[яи, 42] Frequency-> 3E-05
Symbol->[юг, 41] Frequency-> 3E-05
Symbol->[гв, 41] Frequency-> 3E-05
Symbol->[бм, 40] Frequency-> 3E-05
Symbol->[бж, 39] Frequency-> 3E-05
Symbol->[дг, 39] Frequency-> 3E-05
Symbol->[йп, 39] Frequency-> 3E-05
Symbol->[зс, 38] Frequency-> 3E-05
Symbol->[гч, 38] Frequency-> 3E-05
Symbol->[э , 38] Frequency-> 3E-05
Symbol->[фф, 37] Frequency-> 3E-05
Symbol->[лм, 36] Frequency-> 2E-05
Symbol->[йл, 36] Frequency-> 2E-05
Symbol->[яй, 36] Frequency-> 2E-05
Symbol->[дз, 36] Frequency-> 2E-05
Symbol->[ыя, 35] Frequency-> 2E-05
Symbol->[сг, 35] Frequency-> 2E-05
Symbol->[юх, 34] Frequency-> 2E-05
Symbol->[гс, 34] Frequency-> 2E-05
Symbol->[гт, 33] Frequency-> 2E-05
Symbol->[жб, 33] Frequency-> 2E-05
Symbol->[хм, 33] Frequency-> 2E-05
Symbol->[рщ, 33] Frequency-> 2E-05
Symbol->[юю, 33] Frequency-> 2E-05
Symbol->[фы, 33] Frequency-> 2E-05
Symbol->[пц, 33] Frequency-> 2E-05
Symbol->[вх, 32] Frequency-> 2E-05
Symbol->[ й, 32] Frequency-> 2E-05
Symbol->[щ , 31] Frequency-> 2E-05
Symbol->[тх, 31] Frequency-> 2E-05
Symbol->[кк, 31] Frequency-> 2E-05
Symbol->[эс, 31] Frequency-> 2E-05
Symbol->[гм, 31] Frequency-> 2E-05
Symbol->[юв, 30] Frequency-> 2E-05
Symbol->[уф, 30] Frequency-> 2E-05
Symbol->[юз, 29] Frequency-> 2E-05
Symbol->[лп, 29] Frequency-> 2E-05
Symbol->[пч, 28] Frequency-> 2E-05
Symbol->[нф, 28] Frequency-> 2E-05
Symbol->[кш, 28] Frequency-> 2E-05
Symbol->[зп, 28] Frequency-> 2E-05
Symbol->[жм, 28] Frequency-> 2E-05
Symbol->[яш, 28] Frequency-> 2E-05
Symbol->[уэ, 27] Frequency-> 2E-05
Symbol->[вц, 27] Frequency-> 2E-05
Symbol->[ыж, 27] Frequency-> 2E-05
Symbol->[юл, 27] Frequency-> 2E-05
Symbol->[цм, 26] Frequency-> 2E-05
Symbol->[яб, 26] Frequency-> 2E-05
Symbol->[йб, 26] Frequency-> 2E-05
Symbol->[кц, 25] Frequency-> 2E-05
Symbol->[эх, 24] Frequency-> 2E-05
Symbol->[бэ, 24] Frequency-> 2E-05
Symbol->[еф, 24] Frequency-> 2E-05
Symbol->[шм, 24] Frequency-> 2E-05
Symbol->[уо, 23] Frequency-> 2E-05
Symbol->[дф, 23] Frequency-> 2E-05
Symbol->[хь, 23] Frequency-> 2E-05
Symbol->[юц, 23] Frequency-> 2E-05
Symbol->[йф, 22] Frequency-> 2E-05
Symbol->[ьп, 22] Frequency-> 2E-05
Symbol->[сж, 22] Frequency-> 2E-05
Symbol->[лщ, 22] Frequency-> 2E-05
Symbol->[ьщ, 22] Frequency-> 2E-05
Symbol->[зч, 22] Frequency-> 2E-05
Symbol->[км, 22] Frequency-> 2E-05
Symbol->[нв, 21] Frequency-> 1E-05
Symbol->[иу, 21] Frequency-> 1E-05
Symbol->[нх, 21] Frequency-> 1E-05
Symbol->[нб, 21] Frequency-> 1E-05
Symbol->[уц, 20] Frequency-> 1E-05
Symbol->[рф, 20] Frequency-> 1E-05
Symbol->[аа, 20] Frequency-> 1E-05
Symbol->[жр, 20] Frequency-> 1E-05
Symbol->[вб, 19] Frequency-> 1E-05
Symbol->[йх, 19] Frequency-> 1E-05
Symbol->[юа, 19] Frequency-> 1E-05
Symbol->[лз, 18] Frequency-> 1E-05
Symbol->[фш, 18] Frequency-> 1E-05
Symbol->[вг, 18] Frequency-> 1E-05
Symbol->[ыщ, 17] Frequency-> 1E-05
Symbol->[юэ, 17] Frequency-> 1E-05
Symbol->[кю, 16] Frequency-> 1E-05
Symbol->[мф, 16] Frequency-> 1E-05
Symbol->[мю, 16] Frequency-> 1E-05
Symbol->[вщ, 16] Frequency-> 1E-05
Symbol->[тш, 16] Frequency-> 1E-05
Symbol->[ыц, 16] Frequency-> 1E-05
Symbol->[пш, 16] Frequency-> 1E-05
Symbol->[бд, 16] Frequency-> 1E-05
Symbol->[ьо, 16] Frequency-> 1E-05
Symbol->[лш, 15] Frequency-> 1E-05
Symbol->[бт, 15] Frequency-> 1E-05
Symbol->[жж, 14] Frequency-> 1E-05
Symbol->[эв, 14] Frequency-> 1E-05
Symbol->[зю, 14] Frequency-> 1E-05
Symbol->[ьв, 14] Frequency-> 1E-05
Symbol->[чв, 14] Frequency-> 1E-05
Symbol->[вю, 14] Frequency-> 1E-05
Symbol->[лэ, 13] Frequency-> 1E-05
Symbol->[кз, 13] Frequency-> 1E-05
Symbol->[жг, 13] Frequency-> 1E-05
Symbol->[сз, 13] Frequency-> 1E-05
Symbol->[зц, 12] Frequency-> 1E-05
Symbol->[зш, 12] Frequency-> 1E-05
Symbol->[сщ, 12] Frequency-> 1E-05
Symbol->[гф, 12] Frequency-> 1E-05
Symbol->[нж, 11] Frequency-> 1E-05
Symbol->[жл, 11] Frequency-> 1E-05
Symbol->[гш, 11] Frequency-> 1E-05
Symbol->[шб, 11] Frequency-> 1E-05
Symbol->[юи, 10] Frequency-> 1E-05
Symbol->[тг, 10] Frequency-> 1E-05
Symbol->[зт, 10] Frequency-> 1E-05
Symbol->[щр, 10] Frequency-> 1E-05
Symbol->[йр, 10] Frequency-> 1E-05
Symbol->[ьр, 9] Frequency-> 1E-05
Symbol->[жч, 9] Frequency-> 1E-05
Symbol->[шр, 9] Frequency-> 1E-05
Symbol->[гх, 9] Frequency-> 1E-05
Symbol->[эф, 9] Frequency-> 1E-05
Symbol->[жс, 9] Frequency-> 1E-05
Symbol->[хэ, 8] Frequency-> 1E-05
Symbol->[кэ, 8] Frequency-> 1E-05
Symbol->[шх, 8] Frequency-> 1E-05
Symbol->[хг, 8] Frequency-> 1E-05
Symbol->[цб, 7] Frequency-> 0
Symbol->[йз, 7] Frequency-> 0
Symbol->[хп, 7] Frequency-> 0
Symbol->[фт, 7] Frequency-> 0
Symbol->[юш, 7] Frequency-> 0
Symbol->[йя, 6] Frequency-> 0
Symbol->[бг, 6] Frequency-> 0
Symbol->[гэ, 6] Frequency-> 0
Symbol->[нм, 6] Frequency-> 0
Symbol->[ыи, 6] Frequency-> 0
Symbol->[хш, 6] Frequency-> 0
Symbol->[эз, 6] Frequency-> 0
Symbol->[мщ, 6] Frequency-> 0
Symbol->[хд, 5] Frequency-> 0
Symbol->[тз, 5] Frequency-> 0
Symbol->[уу, 5] Frequency-> 0
Symbol->[жт, 5] Frequency-> 0
Symbol->[лф, 5] Frequency-> 0
Symbol->[мз, 5] Frequency-> 0
Symbol->[бч, 5] Frequency-> 0
Symbol->[пб, 5] Frequency-> 0
Symbol->[чм, 5] Frequency-> 0
Symbol->[тф, 4] Frequency-> 0
Symbol->[йе, 4] Frequency-> 0
Symbol->[гб, 4] Frequency-> 0
Symbol->[кг, 4] Frequency-> 0
Symbol->[гз, 4] Frequency-> 0
Symbol->[шц, 4] Frequency-> 0
Symbol->[йэ, 4] Frequency-> 0
Symbol->[эб, 4] Frequency-> 0
Symbol->[йв, 4] Frequency-> 0
Symbol->[мш, 4] Frequency-> 0
Symbol->[аэ, 4] Frequency-> 0
Symbol->[иэ, 3] Frequency-> 0
Symbol->[фм, 3] Frequency-> 0
Symbol->[хк, 3] Frequency-> 0
Symbol->[пэ, 3] Frequency-> 0
Symbol->[хч, 3] Frequency-> 0
Symbol->[яф, 3] Frequency-> 0
Symbol->[бю, 3] Frequency-> 0
Symbol->[бз, 3] Frequency-> 0
Symbol->[хз, 3] Frequency-> 0
Symbol->[юя, 3] Frequency-> 0
Symbol->[чс, 3] Frequency-> 0
Symbol->[нп, 3] Frequency-> 0
Symbol->[цт, 3] Frequency-> 0
Symbol->[ьж, 3] Frequency-> 0
Symbol->[яо, 3] Frequency-> 0
Symbol->[шш, 3] Frequency-> 0
Symbol->[шя, 3] Frequency-> 0
Symbol->[кч, 3] Frequency-> 0
Symbol->[кд, 3] Frequency-> 0
Symbol->[кп, 3] Frequency-> 0
Symbol->[пм, 3] Frequency-> 0
Symbol->[юе, 3] Frequency-> 0
Symbol->[цд, 3] Frequency-> 0
Symbol->[юф, 2] Frequency-> 0
Symbol->[фн, 2] Frequency-> 0
Symbol->[фя, 2] Frequency-> 0
Symbol->[ыу, 2] Frequency-> 0
Symbol->[шю, 2] Frequency-> 0
Symbol->[жэ, 2] Frequency-> 0
Symbol->[пю, 2] Frequency-> 0
Symbol->[бп, 2] Frequency-> 0
Symbol->[ьх, 2] Frequency-> 0
Symbol->[жв, 2] Frequency-> 0
Symbol->[шд, 2] Frequency-> 0
Symbol->[йю, 2] Frequency-> 0
Symbol->[фю, 2] Frequency-> 0
Symbol->[нэ, 2] Frequency-> 0
Symbol->[мх, 2] Frequency-> 0
Symbol->[фь, 2] Frequency-> 0
Symbol->[чг, 2] Frequency-> 0
Symbol->[йи, 2] Frequency-> 0
Symbol->[ьл, 1] Frequency-> 0
Symbol->[вф, 1] Frequency-> 0
Symbol->[эе, 1] Frequency-> 0
Symbol->[мд, 1] Frequency-> 0
Symbol->[фг, 1] Frequency-> 0
Symbol->[шч, 1] Frequency-> 0
Symbol->[щв, 1] Frequency-> 0
Symbol->[йщ, 1] Frequency-> 0
Symbol->[кф, 1] Frequency-> 0
Symbol->[що, 1] Frequency-> 0
Symbol->[хф, 1] Frequency-> 0
Symbol->[цр, 1] Frequency-> 0
Symbol->[цп, 1] Frequency-> 0
Symbol->[цн, 1] Frequency-> 0
Symbol->[хб, 1] Frequency-> 0
Symbol->[вэ, 1] Frequency-> 0
Symbol->[жц, 1] Frequency-> 0
Symbol->[яа, 1] Frequency-> 0
Symbol->[цч, 1] Frequency-> 0
Symbol->[жя, 1] Frequency-> 0
Symbol->[цш, 1] Frequency-> 0
Symbol->[цг, 1] Frequency-> 0
Symbol->[ыа, 1] Frequency-> 0
Symbol->[йг, 1] Frequency-> 0
Symbol->[эя, 1] Frequency-> 0
Symbol->[эю, 1] Frequency-> 0
Symbol->[йа, 1] Frequency-> 0
Symbol->[лр, 1] Frequency-> 0
Symbol->[лх, 1] Frequency-> 0
Symbol->[кб, 1] Frequency-> 0
Symbol->[хц, 1] Frequency-> 0
Symbol->[эж, 1] Frequency-> 0

Entropey is: H = 4,00388300087968


Without Spaces No Crossing: 

Symbol->[то, 9744] Frequency-> 0,01586
Symbol->[ст, 8846] Frequency-> 0,0144
Symbol->[но, 8165] Frequency-> 0,01329
Symbol->[ко, 6881] Frequency-> 0,0112
Symbol->[ов, 6839] Frequency-> 0,01113
Symbol->[на, 6803] Frequency-> 0,01107
Symbol->[ен, 6132] Frequency-> 0,00998
Symbol->[по, 6110] Frequency-> 0,00995
Symbol->[ос, 6064] Frequency-> 0,00987
Symbol->[не, 5964] Frequency-> 0,00971
Symbol->[го, 5723] Frequency-> 0,00932
Symbol->[ни, 5482] Frequency-> 0,00892
Symbol->[во, 5347] Frequency-> 0,0087
Symbol->[от, 5290] Frequency-> 0,00861
Symbol->[ра, 5112] Frequency-> 0,00832
Symbol->[та, 5071] Frequency-> 0,00825
Symbol->[ро, 5051] Frequency-> 0,00822
